@TheOfficialSBI I WAS TOLD THAT IT IS NECESSARY TO TAKE HEALTH INSURANCE POLICY OF RS 1300 TO OPEN A ACCOUNT IN YOUR BRANCH CODE -6031 ORAI,Displeasure
"@SAnju_ShoorA @ICICIBank_Care Yes ,they are Corporate Thief's #ICICI #icicibank 
#banking @ICICIBank Frds please re-tweet",Displeasure
@RBI all bank should increase number of transactions per atm card for at least  this month @TheOfficialSBI  @ICICIBank,Miscellaneous
@narendramodi Govt should make sure that #banks like @TheOfficialSBI must not charge extra 2% for #DebitCard transactions at small shops.,Miscellaneous
"RT @AxisBank: @Mayankshl47 @AxisBankSupport Hi, we are sorry for the bad experience and your feedback in this regard has been noted.",Miscellaneous
"@ICICIBank_Care Thanks, i m sharing a different contact no.
Can you please ask them to contact me on that number ?",Miscellaneous
RT @TheOfficialSBI: @ayush_dzire Any inconvenience caused is regretted and we request you to kindly bear with us. (3/3),Miscellaneous
@AxisBankSupport ive sent a mail customer.service also,Displeasure
@TheOfficialSBI Okay. But how come the server fail at same bank ATM while server inside bank was functioning properly?,Displeasure
@AxisBank ATM on Prag Narain Road Lucknow was hardly opened.Most of the time shut down.Look into the issue and help. @AxisBankSupport,Displeasure
"You can go to @bankofbaroda for exchange now near karol bagh, they just started.",Compliment
"@godfatherrohin @AxisBankSupport Hi, due to heavy traffic on withdrawals you may find some of our ATMs out of cash.(1/2)",Displeasure
@ICICIBank @ICICIBank_Care @RBI  tea party enjoyed by icici bank staff no time to attend clients says go home 5.40 https://t.co/9JD2oKwEWP,Displeasure
"@HDFCBank_Cares You what, don't bother. I'll find a new bank. That would be easier.",Displeasure
@TheOfficialSBI Thank you. Where you want me to share the details of loan and eamil conversations???,Miscellaneous
@TheOfficialSBI ADB Branch in Jamkhandi Karnataka refused to provide 3 months statement saying A/C is of different Branch,Displeasure
@TheOfficialSBI your internet banking sucks. Its not working,Displeasure
"@ICICIBank_Care they were offering a guy money who had got multiple cheques and he was not even in the queue. On questioning,staff got angry",Displeasure
@AxisBankSupport even i have given my contact details of mine but this is really disappointing. Would like to close my a/c 2/2,Displeasure
@arunjaitley @TheOfficialSBI need help at KNSB branch ( Hardoi UP) utter chaos..no currency..1 deposite counter ..staff missing ..pls help,Displeasure
Is there an issue with online transaction in Indian banks? Anybody? @ICICIBank_Care @ICICIBank,Miscellaneous
@bankofbaroda  I was hoping that my trnx issue will get solve but unfortunately it haven't yet,Displeasure
@ICICIBank_Care @theofficialSBI All ATMs of DABRA CITY 475110 is crashed population of this city is 2 lac Do  needful @RBI @aajtak @ZeeNews,Displeasure
@TheOfficialSBI why don't you increase number of people working @hingane khurd branch Pune. officials are also filling forms for elderly.,Compliment
@mediacrooks My @TheOfficialSBI branch is issuing tokens but ppl are still in the que fearing they might miss their chances.,Miscellaneous
@TheOfficialSBI if reported on ATM no cash what is the refresh time,Displeasure
@TheOfficialSBI  sir i had not receive my amount and customer care center says that there is no transaction shown in the system where i go,Displeasure
Dear @HDFCBank_Cares u have been spamming with 1000 msgs and mails abt withdrawal etc No info on ur ATMs being shut https://t.co/20G9SmJInE,Displeasure
Save Your Date for the 14 #RaymondCrosswordBookAward 2016 @mrsfunnybones @devduttmyth @avirooksen @ashwinsanghi https://t.co/r9ekcSwtJB,Miscellaneous
@anilkapur_ No point putting up this Qs.. they aren't bothered @TheOfficialSBI @arunjaitley @agranpapilot3 @TajinderBagga @SushmaSwaraj,Displeasure
"RT @Soumitradas1991: @TheOfficialSBI.still now all sbi atms are closed in my locality.facing lots of problems fr money, please help.i m frm",Displeasure
@TheOfficialSBI SBI south campus new delhi most arogant govt employee. Against RBI rulling today i was deny to depo https://t.co/DjIr3yMKcZ,Displeasure
@karishmakotak @KotakBankLtd Didn't u own it?....#Kotak,Miscellaneous
