@HDFCBank_Cares : when the branches open today,Miscellaneous
"@HDFCBank_Cares 
This is so unprofessional, close my account immediately &amp; stop sending me msgs of negative balance please.",Displeasure
"RT @TheOfficialSBI: @Singham_Bhavani For RBI guidelines regarding the demonetization of Rs. 500 and Rs.1000 currency notes, please visit ht",Miscellaneous
"#FunFact @realDonaldTrump  sued @KotakBankLtd in India (case settled in 2013) when the bank launched Credit Card under brand name ""TRUMP""",Miscellaneous
"@TheOfficialSBI This is required. SBI branch at Nanganallur , Chennai was insisting on signed copy of Aadhar card o https://t.co/b920cylccR",Miscellaneous
@ICICIBank_Care You send a security guard or a policeman on your roadside unguarded ATM.,Displeasure
RT @HemantM78454623: @GappistanRadio @TheOfficialSBI just  used ATM at Indore no rush got money in five minutes https://t.co/JAbwRf806Z,Compliment
"@TheOfficialSBI some people saying that banks provide 5 lakh cash for marriage after providing letter signed by ADM or DCO, Pls conform",Miscellaneous
"Hi @TheOfficialSBI , just want to know can we deposit old ccy notes via deposit machines.",Miscellaneous
@TheOfficialSBI How much time does the whole process take ?,Miscellaneous
"However, I'll add to it that @KotakBankLtd is good as long as you don't have to visit their branch. I've found their staff to be quite rude.",Displeasure
@HDFCBank_Cares Will you be issuing new notes in place of the old ones starting 10 November 16?,Miscellaneous
"RT @kmgnath: In @TheOfficialSBI alone, Total Deposits are about Rs 55,000 Cr in One &amp; half day. I can't imagine rest of 45+ days.. https://",Miscellaneous
@ICICIBank_Care my point is how do they have specific data - it means that the data is getting leaked from your sid https://t.co/3fCLkYTx8h,Displeasure
@TheOfficialSBI in branch 4729 only two counter running n a big line outside.additional counter should run.,Displeasure
"@aiims_newdelhi @TheOfficialSBI @MoHFW_INDIA Wow, SBI in AIIMS campus has only one counter to make DD. SHAME!?
no token system LCDs r off...",Displeasure
"@TheOfficialSBI 
Am proud to be a long time customer of STATE BANK OF INDIA ...",Compliment
"@HDFC_Bank @HDFCBank_Cares @RBI @PMOIndia sir,few months ago HDFC bank had debited amount from my a/c and now same thing happen again today.",Miscellaneous
@KotakBankLtd @udaykotak - came back again. Nothing seems to have improved. Limit for Exchange set as Rs 1000. Complete chaos. Shame on you,Displeasure
@TheOfficialSBI any sbi branch is not available in my area..,Displeasure
"@TheOfficialSBI SBI, CBRI IIT roorkee IFSC:SBIN0010635 nt isuing new currency. Is it out of Ind? They vl gv it day aftr tomorro. Hw 2 srvive",Displeasure
"Requestimg all banks to help senior citizens &amp; poor, uneducated people
@TheOfficialSBI @ICICIBank_Care @mdpnb https://t.co/yseaBqZZMz",Miscellaneous
@sudhirchaudhary @sardanarohit @PMOIndia @ICICIBank @ICICIBank_Care Icici bank only exchanged notes of their client https://t.co/MFcAONt4Sh,Displeasure
"@TheOfficialSBI @RBI
is it mandatory for a cheque to bear the sign of the payee a/c holder when it is deposited at a branch
no cash involved",Miscellaneous
@RubikaLiyaquat SomeSaying NoMoney2give @TheOfficialSBI @ZeeNews  @arunjaitley @FinMinIndia @RBI @jayantsinha @nandita_zee @anuraagmuskaan,Displeasure
"@innocentlyloud @AxisBankSupport Hi, please share the details at : https://t.co/lRo11NcCAX for us to assist you.",Miscellaneous
"RT @nikhilaj: @TheOfficialSBI issues, 1) why is there no pref for senior citzns for note exchg 2) After waitg 2hrs, offcr says 1 person per",Displeasure
@HDFCBank_Cares @vishalathink Yes in shahdara metro station ATM start working from 8 am yesterday while Rohtas Nagar branch accpt hdfc only,Miscellaneous
"RT @TheOfficialSBI: @vijaygup at individual branches, banking hours might be affected by local factors and logistical issues. (2/3)",Miscellaneous
@AxisBankSupport  what is the minimum income for getting a credit card.&amp,Miscellaneous
@ICICIBank_Care @ICICIBank branch official have to answer me about time but no one is here to care !!!,Displeasure
Are banks open on Monday i.e. 14-Nov for normal working. @ICICIBank_Care @ICICIBank,Miscellaneous
@TheOfficialSBI Thank you for introducing netbanking to me. Comes handy in this fight of #BlackMoney,Compliment
@PMOIndia @narendramodi @arunjaitley @HDFCBank_Cares Whitefield branch pls rd news 2 see senior citizen died due 2 stand in queue in hot sun,Displeasure
"@ankitnair086 @TheOfficialSBI SBI, if issue is re-addressed and unresolved, how come ticket is closed???  What is RBO-VII BAREILLY???",Displeasure
"The attitude of a #Statebank #employee . 

Complete post here . 
https://t.co/WSGFwZZjDM

@PMOIndia @TheOfficialSBI https://t.co/ta0dgo2cOs",Miscellaneous
@HDFCBank_Cares my complain / reference number is 1167197. Looking forward to hear asap.,Miscellaneous
RT @raj142004: .@TheOfficialSBI The curruption already started by SBI.. The bank cheating customer by taking charges illogically...,Displeasure
"@bankofbaroda dear bob, trying since yesterday. Seems all ur executives are too busy to attend a regular customer?",Displeasure
@HDFCBank_Cares I am overseas and I need to contact the branch manager of Defence Colony New Delhi  branch for stopping payment ASAP. Help!,Miscellaneous
"@TheOfficialSBI @RBI FYKI most of the SBI ATMs in Jhansi,UP are closed from morning.Pls resolve this inconvenience asap. @narendramodi",Displeasure
@KotakBankLtd Appreciate it guys. Thank you. You are heroes of these times.,Compliment
"@KotakBankLtd your service towards customer is too irritating. pls take some serious actions, as i lost total faith in your bank",Displeasure
@KotakBankLtd @udaykotak @KotakBankLtd @udaykotak aftr bng in qu 4 ovr 6 hrs I ws dend xchng by ur karkardooma brnc https://t.co/0Iuf6JYwwW,Displeasure
"@TheOfficialSBI :Dear Sir/Madam,  complaint Ticket No: CS535226752215.",Miscellaneous
".@KotakBankLtd So tht all people who need to exchange cash, they can come first and served faster, People who want https://t.co/2aO9gNO4Gu",Miscellaneous
"Please give free number of transactions in ATM for this month.@arunjaitley @PMOIndia @TheOfficialSBI 
@ktkbankltd 
@RBI",Miscellaneous
@bankofbaroda mailing in a while,Miscellaneous
@HDFCBank_Cares Super cool  You understood the plight of people @HDFC_Bank,Compliment
RT @TheOfficialSBI: @AboutIndia Some of our ATMs may experience temporary shortage of cash due to heavy rush and demand.(1/3),Displeasure
"@TheOfficialSBI Pathetic services by SBI. Have issue with home loan and nobody helping me out (mails, calls, cust care..) call on 7022255822",Displeasure
@HDFCBank_Cares  but your employees told me that bank open only till 3:30 Pm can you clear this think,Miscellaneous
@imTejasBarot @TheOfficialSBI @arunjaitley @narendramodi Team India has a vision of 2020 but banks are working with the style of 1947..,Displeasure
RT @TheOfficialSBI: @PrashantBarot1  We are making all efforts to provide uninterrupted service at all our ATMs. (2/3),Miscellaneous
"@ICICIBank @ICICIBank_Care why there ia mention of time 8am to 8pm ? Here in chandivli,  branch itself closed befor https://t.co/OgHUjjz5JH",Displeasure
@ICICIBank_Care please share when it will be operational.....,Miscellaneous
@ICICIBank_Care @chandakochhar will the ICICI bank pl confirm if I need ID proof to withdraw from my own account @PMOIndia @arunjaitley,Miscellaneous
@HDFC_Bank @HDFCBank_Cares I have signed many credit card forms &amp,Displeasure
@HDFCBank_Cares shame on your services. Your staff at 100ft road Mysore are doing shit job. Better close your business.,Displeasure
@TheOfficialSBI till everything is streamlined ATM transaction usage limits should not be capped &amp,Displeasure
@deepakmsharma1 dilemma between fixing broken and building new @KotakBankLtd @Efma_news #efmaasia16 https://t.co/eiOK7WxibK,Miscellaneous
@udaykotak why does @KotakBankLtd seek customer ID to deposit cash into own account? No home banking cash delivery? Systems poor at Kotak !,Displeasure
"@TheOfficialSBI no public dealing even after RBI guidelines and ceo speech from 8am to 7pm ...@ rajguru nagar,gates even closed at 3 pm",Displeasure
@AxisBankSupport complaining is pointless. Reply says recent transaction history is successful. Obviously there is no failed history.,Miscellaneous
@TheOfficialSBI thanks for ur reply but i dont c any efforts from u as the guard says atm will get refilled directly on monday.,Displeasure
"RT @orphean_warbler: @HDFCBank_Cares 
Here email sent to talktous@hdfcbank.com on the 20th of October (2nd image was attachment sent in em",Miscellaneous
@KotakBankLtd will you get update this year....pathetic bank...pathetic service..thanks you are not calling me or else....,Displeasure
"@ICICIBank_Care I wd like to open NRI account, &amp; trying to reach ICICI CustCare. But customer care not available. How can i get help?",Displeasure
@bankofbaroda its in civil lines near khandelwal CT... my only concern being 2 steel trunks were shifted into non-govrrnment white car(?),Miscellaneous
@TheOfficialSBI Can I as a customer deny 2 accept ny notes dat are written upon while dealing @cash counter?Bank staff written or otherwise,Miscellaneous
"Okay @ICICIBank @AxisBank @UCOBankCare @TheOfficialSBI we got it, you are open to serve &amp; #CurrencyExchange now please stop sending sms",Displeasure
@TheOfficialSBI All Cash deposit inside of sbi branch in Ghughli Maharajganj u.p.Out side of people stand by in row from 1.30 hours.,Miscellaneous
"@TheOfficialSBI @HDFC_Bank @ICICIBank @RBI @arunjaitley Can you reduce trans costs on NEFT, IMPS, UPI pay for trf &lt; Rs10000 to 5ps for now",Miscellaneous
"@Shilpiisinghh @HDFCBank_Cares HDFC's customer service is worst. I'm a customer of both ICICI and HDFC, there's a lot of difference.",Displeasure
@TheOfficialSBI pls tell ki FD karne k liye 8 days late hai kyapls rep 9867884432 Malad east khurad branch mumbai,Miscellaneous
"Want to deposit Rs. 500 notes into my own savings account
Is deposit slip enough?
Or do I have to get ID &amp; fill extra forms?
@ICICIBank_Care",Miscellaneous
"@TheOfficialSBI Such an unexplainably ridiculous service overall across branch, call centre, SBI's interbranch, processes and intrnl CRM..",Displeasure
RT @sheetal_walia: @TheOfficialSBI at #tabo monestry in #HimachalPradesh #IncredibleIndia https://t.co/6uB4L6kgmu,Miscellaneous
The service of @TheOfficialSBI is completely an eyewash! They need miles to go as far as d services of pvt banks ar https://t.co/gcFvjBIdFo,Displeasure
"@AxisBankSupport @axisbank axis bank Pitampura denying to take deposits, all banks are advised to opem till 6pm https://t.co/8LF4RbMfuK",Miscellaneous
"Parliament's @TheOfficialSBI branch saw a big queue today with Vinod Khanna, Dushyanat Chautala, Santosh Kr, Ramesh Bidhuri falling in line.",Displeasure
"@narendramodi @arunjaitley  Kotak Bank didn't give the withdrawal form for withdraw money. @KotakBankLtd 
#byebyeblackmoney #Kerala",Miscellaneous
"No money in bank, ATM not opened. @narendramodi ji @arunjaitley @RBI @ICICIBank_Care #Guwahati",Displeasure
Its 10 .05 am stil gate not open of Sbi Hojai bazar branch.public suffrng @TheOfficialSBI @guwahaticity,Displeasure
RT @HDFCBank_Cares: @shaykhar Thank you. Glad to hear about your positive experience.  -Natasha,Compliment
@TheOfficialSBI @FinMinIndia SBI SME branch Dilshuknagar not accepting Non Home account old note deposits,Miscellaneous
@TheOfficialSBI Plz urgently let me know if I can deposit my 500 &amp,Miscellaneous
@TheOfficialSBI @PMOIndia @BlrCityPolice SBI is the most corrupt and indisciplined bank of India. @ndtv @aajtak @CNN,Displeasure
@KotakBankLtd your Net Banking page stoped during transaction. ticket not booked. IRCTC session was active waiting response from bank,Displeasure
"29000 ATM against 1.25 cr.  People is too less plz open all ATM,  and instruct other banks to open it @TheOfficialSBI",Displeasure
RT @TheOfficialSBI: @PrashantBarot1 Some of our ATMs may experience temporary shortage of cash due to heavy rush and demand.(1/3),Miscellaneous
.@TheOfficialSBI Mostly rural folks as office staff is keeping patience and letting common public a chance first. 2 https://t.co/mKPw2b6J5S,Compliment
@manichejain @KotakBankLtd @anandmahindra @FinMinIndia File a police case,Miscellaneous
@schmmuck @IDBI_Bank @HDFC_Bank @ICICIBank @KotakBankLtd @StanChart @YESBANK but these were the only ones around which I actually went to!,Miscellaneous
@TheOfficialSBI @arunjaitley yes i will do that. Will be happy if you look into this immediately.,Miscellaneous
"@HDFC_Bank @HDFCBank_Cares Great job by Hdfc bank IT park, Bangalore branch  manager&amp;staff, exchange my money in 30 min.",Compliment
@HDFC_Bank @HDFCBank_Cares @AxisBank @KotakBankLtd CLARIFY - How many times One can change  4000 in day/week/ up to 30 Dec from Bank(s)?,Miscellaneous
RT @thomson_v: @HDFC_Bank @HDFCBank_Cares - Problem with a CPOB HL and get no support from your support nos. Can someone help. ????? @rbi,Displeasure
@ICICIBank_Care @narendramodi ATM's were closed even today and braches have high rush due to this,Displeasure
@KotakBankLtd dear team there is a deduction of Rs 150/-. Pls let me know the reason why. Regards Nazim,Displeasure
