"SBI consolidated Q2profit plummets to Rs 20.7 crore against Rs 4,991.7 crore in the year-ago period.@TheOfficialSBI https://t.co/lvRc3FLhPC","Displeasure"
"@ICICIBank_Care @ICICIBank and please make restaurants and small shops to get to accept cards for small transactions &lt;200rs","Miscellaneous"
"RT @sushilizzat: @HDFCBank_Cares you  frauds..your employees are frauds ..you bloody liars and cheaters @UfterYou money is not safe with you","Displeasure"
"@TheOfficialSBI please open ATM inside #IIT(ISM) Dhanbad Campus. Closed till 3pm on 12th Nov. Exam on, no money for Xerox. #Jasper_Hostel","Displeasure"
"@HDFCBank_Cares (2/n) But c is finding it tough to go to the branch Cn u guys collect the requires documents from my office  or help her out","Miscellaneous"
"I have salary Acc wid axis n wanna open ppf Acc wid axis @AxisBankSupport","Miscellaneous"
"@TheOfficialSBI dear bank
Plz provide currency at ur chunar mirzapur branch.
As atm r nt working there
We r facing huge problem","Displeasure"
"@varunkrish Lol @AxisBankSupport same issue. Fed up of texts I have got in last 3 days. BLOODY JUST STOP.","Displeasure"
"@TheOfficialSBI STATE BANK OF INDIA (branch: kendriya vihar sec82, Noida)
closed at 4pm today (12th of nov) NO cash https://t.co/EV9NjEX5FG","Displeasure"
"@TheOfficialSBI @beingneerajrana @amitaryans1 check and dm details","Miscellaneous"
"@KotakBankLtd Why is Kotak App not working?","Miscellaneous"
"I'm at HDFC Bank ATM - @hdfcbank_cares in Thane, Maharashtra https://t.co/BeDZO4UrxE","Miscellaneous"
"@Su52k @ICICIBank_Care @farahzai the PAN is mandatory so that txns are tracked and senior citizens don't fall prey to money laundering.","Miscellaneous"
"@ICICIBank_Care It's Very Hectic procedure of getting Credit Card still you have all documents","Displeasure"
".@icicibank_care pathetic query handling by customer.care@icicibank.com
almost like robots handling service requests","Displeasure"
"@kkumarkg That is the norm at @KotakBankLtd . Worst customer care.","Displeasure"
"@rameem81 can details plz?? Branch address Cc @AxisBank @AxisBankSupport what the hell is we ppl are chutia?? @AamAadmiParty","Displeasure"
"@ICICIBank_Care I'm constantly getting calls for credit card, abruptly ending the call when I say, ""give me online link for this info.""","Displeasure"
"What is wrong with you guys @ICICIBank ?? I have got more than 10 messages since last 2 hours. Stop spamming  @ICICIBank_Care","Displeasure"
"In a @TheOfficialSBI @SBICard_Connect branch after long time.. 'Saab lunch pe gaye hain, wait karo'.. Nothing has changed. Sigh","Displeasure"
"@ShamanOfJava @AxisBankSupport Hi, sorry for the trouble. Please help us with screenshot of (1/2)","Miscellaneous"
"@bankofbaroda and u do it again worst bank ATM shut bank shut in such a time Chakala branch useless BOB","Displeasure"
"Our 7,000 #cash deposit machines will be ready by tomorrow: @TheOfficialSBI on government's cash clean up","Miscellaneous"
"@TheOfficialSBI when is the next auction on Kingfisher villa in Goa.","Miscellaneous"
"@timesofindia. Shocking ! Hope it will bounce back @TheOfficialSBI !","Miscellaneous"
"@HDFCBank_Cares please give a number for Mumbai. I need to talk urgently about my Debit Card.","Miscellaneous"
"#icicibank Is the smartest  #ThatsSmart and i recoomend it to the world @ICICIBank_Care @ICICIBank","Compliment"
"@ICICIBank_Care sorry to say, not addressed. He was to connect me with the concerned official and there it stopped.","Miscellaneous"
"@ICICIBank_Care @ICICIBank Nearest atm for me is Shop No.2 New Navrang C.H.S, Cabin Road, Bhaynder (East)","Miscellaneous"
"@ICICIBank_Care @ICICIBank wt the hell is going on?last 2 trasection of my Icici card in Icici ATM withdrawal of 2k https://t.co/xHUMASe8L2","Displeasure"
"Dear @TheOfficialSBI , why don't ur branches arrange for ppl who want to deposit cheques? Why u keep them standing in lines for cash?","Displeasure"
"@a_r_j_u_n similarly how can security services mine data of local police reports2track crimepatterns @sankrant @TheOfficialSBI @abndnkmtr","Miscellaneous"
"@AxisBankSupport 
What time do the axis bank take to clear the local station cheque","Miscellaneous"
"@AxisBankSupport Details have already been given in DM that you requested earlier","Miscellaneous"
"@TheOfficialSBI lot many ATMs are still not working..  can we know when all the ATMs vil be functional..","Displeasure"
"RT @TheOfficialSBI: @niraj_mishra1 You can also submit a request at the Branch or call 1800 11 22 11 or 1800 425 3800 (2/2)","Miscellaneous"
"@timesofindia @TheOfficialSBI find the next Mallya to burn it . Then give him Visa to flee. @DrKumarVishwas","Displeasure"
"@KotakBankLtd after some hiccups yesterday . amazing and fast service at KOTAK NAPEANSEA ROAD branch.","Compliment"
"@ersawankumar @AxisBankSupport Hi, sorry for the trouble. Please share the exact location (landmark/area)(1/2)","Miscellaneous"
"I request all banks to make different que for senior citizen for currency exchange @TheOfficialSBI @ICICIBank_Care @HDFC_Bank @bankofbaroda","Miscellaneous"
"@ICICIBank_Care govt banks they are still working where as this branch closed down working from 5 pm onwards. 
No system follows.","Displeasure"
"@TheOfficialSBI the amount is not updated iny account and even I didn't received deposit slip.","Displeasure"
"@TheOfficialSBI thanks for the reply. But as I have opted for floating rate, will reduced rate be applicable?","Miscellaneous"
"@TheOfficialSBI this should happen on all branches please.","Compliment"
"@bankofbaroda sir I want to know that today your all branches or not??","Miscellaneous"
"@ICICIBank_Care The currencies are with me in the USA. What is the solution for this?","Miscellaneous"
"@AxisBankSupport 1/2 your people in local branch have returned my cheque for reasons best known to them. they had time to find reason, but","Displeasure"
"RT @bankofbaroda: @myasheen Our many ATMs are functioning now. For remaining ATMs, our Team is working on this issue &amp; the same will be res","Compliment"
"@AxisBankSupport @DCBBank  why will not separate line for account holder to deposit and withdrawal, this is not ethical, think about it.","Displeasure"
"RT @TheOfficialSBI: @Mdsabedbhuyan We will be happy to assist you.(2/2)","Miscellaneous"
"@ImMegafan @AxisBankSupport Hi, we would like to inform you that old notes will be (1/2)","Miscellaneous"
"@TheOfficialSBI Your ATMs and CDMs in Kolkata and Howrah were closed or dysfunctional yesterday?","Displeasure"
"RT @poojamakhija: Queues outside @TheOfficialSBI the longest!!!! Why??? #DeMonetisation","Displeasure"
"Heard so many of time.. Read it everywhere  now its time to try!  @TheOfficialSBI #mingle  be ready loose  some of https://t.co/Hrc1e7u54q","Miscellaneous"
"@TheOfficialSBI fed up of c care, they r keeping on hold for forever, not registering complain! Torchering customer at such crucial time
2/2","Displeasure"
"@KotakBankLtd does the bank takes so much time to respond","Displeasure"
"@AxisBankSupport why is it so difficult to  lodge a complaint. The netsecure pw takes too long to generate. There is no addressing d issue","Displeasure"
"@TheOfficialSBI If any employee of #SBI die doin #NoteExchange Will he/she will be considered a martyr or not ? 
#bankersarenothuman","Miscellaneous"
"@ICICIBank_Care @ICICIBank regrets not going to help.Can return my cash or make sure reaches my credit card by 9th Nov 2016 1pm? thank you","Miscellaneous"
