@HDFCBank_Cares @HDFC_Bank till what time branches are open today. Noida 62 branch started saying open till 3:30pm only go home,Miscellaneous
@TheOfficialSBI Banks closed at 6.00 pm even though RBI asked to keep it open by 8.00 pm,Displeasure
RT @sona2905: Absolutely !! Thank you @HDFC_Bank @HDFCBank_Cares https://t.co/kYLRjBfdbv,Compliment
@TheOfficialSBI I have registered complain there - waiting for response. Thanks,Miscellaneous
RT @monstermanojit: We will work round the clock to ensure that customers have a smooth experience says @TheOfficialSBI chmn Arundhati Bhat,Miscellaneous
"RT @TheOfficialSBI: @RanjitsinhKase1 ""Some of our ATMs may experience temporary shortage of cash due to heavy rush and demand. (1/3)",Miscellaneous
"@TheOfficialSBI : Why have u allowed Divisha Mittal, F.Ex. Mgr to go on Sabbatical leave, without my knowledge? Return my $5000 NOW!",Displeasure
@ICICIBank_Care yet they misspell the address..and now are incapable to change it on the phone? REALLY? I need to send documents to bombay?,Displeasure
@shilpitewari Looks SBI server is not respondin @ 8- 8:45 unable to use in Purchase. Cc @TheOfficialSBI : Location Bangalore,Displeasure
@ICICIBank_Care do you really have to charge the out of station deposit fee during times like these ?,Displeasure
@HDFC_Bank @ICICIBank @TheOfficialSBI @KotakBankLtd @IDBI_Bank any ans????? https://t.co/gI5St2RU4e,Displeasure
@KotakBankLtd @RBI @narendramodi @aajtak @ZeeNews @ndtvindia i hope ur branch stop doing this..,Displeasure
RT @BTVI: Stock Watch: .@TheOfficialSBI: In Talks To Sell 5% In  Insurance Arm,Miscellaneous
@suchetadalal @rtripathi6 @HDFCBank_Cares Bopal is a place in Ahmedabad. Don't confuse it with Bhopal.,Miscellaneous
@HDFCBank_Cares Just what sort of people do u hire? Don't they have basic training or sense of dealing with customers? Tht teller actd worse,Displeasure
#ATMinPune shutter down woowwww. @hashPune @HDFC_Bank @AxisBank @KotakBankLtd @PMOIndia @CMOMaharashtra https://t.co/EUc70Cjfo3,Displeasure
@PMOIndia Ln oly 4 exchange n dpsit no widrawl @TheOfficialSBI @KotakBankLtd C cn of IT @ndtv @aajtak @TimesNow https://t.co/JOSCuGxcQ7,Miscellaneous
"To @TheOfficialSBI : Please direct your respective Branch Managers to enable e-Corner,efficiently use Green Channel at least for CashDeposit",Displeasure
@TheOfficialSBI it is 3pm now but situations remains same .there is no fund in SBI. ATM,Displeasure
@RBI @ICICIBank_Care @ICICIBank if we ignore small issue then icici doing very very good job. Well arrangement and system for us. Thanks,Compliment
@HDFCBank_Cares Is there an ATM in Madurai with CDM?,Miscellaneous
@HDFCBank_Cares Please set up an ATM in Durgapur https://t.co/TAVBEptk7E start from mid-November.Only 1OBC ATM. Great congestion and queue,Displeasure
@ICICIBank_Care thanks,Compliment
RT @ICICIBank_Care: @karandeep1  funds for the ATMs. In case of urgency please visit your nearest ICICI Bank branch for withdrawing cash. O,Miscellaneous
@bankofbaroda in rural areas ATM is off and here it creat issues for general public for withdrawal pf cash please r https://t.co/GqARvjDDZ0,Displeasure
"RT @arjuna04: @AxisBankSupport @AxisBank Similarly, Axis bank CDM machines in #Mandya, Karnataka has the same options, but doesn't have Kan",Miscellaneous
"@HDFCBank_Cares 
i send mail on ""talktous@hdfcbank.com"" that contains my mail id and phone number. i already mail u on same mail id.",Miscellaneous
"@AxisBankSupport Ur ATM at Dhamankar Naka (421302 PIN Code),College Road.
(Out of service till 11am,11-11-2016).Dont know about afterwards",Displeasure
"@ashprak @AxisBankSupport Hi, sorry for the trouble. Please share the exact location (1/2)",Miscellaneous
Why can't ATM disburse 100 rupee notes till 2k notes software gets updated. Unutilized systems lying idle https://t.co/hQUdxIFDBT,Displeasure
"@AxisBankSupport @AxisBank #AxisBank #Gurugram LaxmiBazar Branch, People are suffering bcz you dont have experienced guards and support",Displeasure
"#RS500  notes have not been given as yet, says @TheOfficialSBI  Chairman #ArundhatiBhattacharya
#DeMonetisation
https://t.co/Ewn7Qrrh9s",Miscellaneous
@TheOfficialSBI sindanur s in Karnataka &amp;Kannada s t official lang f karnataka. Y should @abndnkmtr writ oly n Eng r hindi 2 seek assistance,Displeasure
@TheOfficialSBI What the hell it is going on the bank was closed on 4 pm.... and the bankers use very worst language....,Displeasure
@bankofbaroda Your atm's were supposed to start dispensing cash today. You havent even opened them. Shutter down. Please do sth..,Displeasure
@ICICIBank_Care hell with Devlali Camp (Nashik) branch executives who are highly arrogant &amp; I'll treat customers.,Displeasure
.@HDFC_Bank @TheOfficialSBI #ATMs close. One of @ICICIBank's opened; ran out of cash early morning.  #NotdispsensingRs2000note.,Displeasure
@TheOfficialSBI what is your helpline number for changing rs500/rs1000 old notes,Miscellaneous
@TheOfficialSBI try to function all,Miscellaneous
"@GulPanag u r banking with the best of the banks in the industry. (Y) 
Try @digibank too. - India's first all digital bank :)
 @KotakBankLtd",Compliment
@KotakBankLtd  lokhandwala anderi branch making pple wait in a long cue since 10 and not issuing a single penny.,Displeasure
"@ICICIBank_Care 20  mins on customer care hold, this is privilege banking!! Your rservices are deteriorating drastically",Displeasure
"53,000 Cr of Cash flows from homes into @TheOfficialSBI  due to #DeMonetisation  . Banks recapitalized? https://t.co/FiFVMrxI9e",Displeasure
@KotakBankLtd  had twitted on behalf of my wife. see mails sent. https://t.co/g0FcSntt4f,Displeasure
@KotakBankLtd Huge queue. Pathetic management. Closing the branch at 5:15pm. Absolutely no regard for customer conv https://t.co/nKmSyO2YJj,Displeasure
@sbicareers @TheOfficialSBI 10 days have completed...but sbi is unlike to decline the students obtained marks,Displeasure
@HDFCBank_Cares Pls look into the issue immediately.,Displeasure
@mediacrooks @TheOfficialSBI @ICICIBank @HDFC_Bank Separate counter should be opened for senior citizens at each bank.,Displeasure
@TheOfficialSBI thank you. I want to join my wife's account with mine. Can I do through this one?,Displeasure
"@TheOfficialSBI your onlinesbi say ""Your session has expired. Please login again."" always in first login of use",Displeasure
&gt; @TheOfficialSBI @ICICIBank @HDFC_Bank &amp; others .. Please do this on your own w/o instructions .. https://t.co/LE5cK2YJCv,Displeasure
@HDFCBank_Cares @HDFC_Bank which branches in #Mumbai have operational ATMs? Plz update #CashCrunch,Displeasure
"Pleasant experience withdrawing cash in the @KotakBankLtd Annanagar branch Chennai. Courteous &amp; helpful staff, seating facility. Kudos!!",Displeasure
RT @TheOfficialSBI: SBI's cashless payment options are here to save the day. Take your pick. https://t.co/Ij6ME0CpCV,Displeasure
"@HDFCBank_Cares I just received my credit card and it turned out to be a Diners Club International.
I do not want this, I want a Visa. Help!",Displeasure
@AxisBankSupport @PMOIndia Atleast start ATM https://t.co/jaDWdUXchk,Displeasure
@HDFC_Bank @HDFCBank_Cares Good to see proper arrangements made by MiraRoad ShantiPark branch manager and staff. Staff was caring and sweet,Compliment
"@HDFCBANK_Cares paying exorbitant charges for my card and now that Im back in Canada, my International card will not work! SICK OF IT.",Displeasure
"Mr, @udaykotak F***ing it became so easy to debit hard earned money without user notice? @KotakBankLtd",Displeasure
@HDFCBank_Cares nt sure what's wrong wid you guys?,Displeasure
#Thanks @TheOfficialSBI - for being top engaged community members this week :) (Get your Insight by  https://t.co/elNwF5IYqv),Compliment
@HDFCBank_Cares HDFC is proving itself as the worst bank - it cannot solve a simple issue for one month,Displeasure
"Scenes from @TheOfficialSBI 6 Mile Branch at Gauhati. Spot black money hoarders. #DeMonetisation 
 https://t.co/TT49yHScgy",Miscellaneous
"@ICICIBank @ICICIBank_Care branch (southern avnu, Kolkta) denies currency exchange in the name of 'slow server'! Own customer withdrawal ok!",Displeasure
@AxisBankSupport dint response,Displeasure
@TheOfficialSBI  I have blocked my debit card few days before . How do I unblock it again or should I apply for a new card,Miscellaneous
"#Mumtaz was doing a #Pappu &amp; @abpanandatv happy obliging in falsehood,I got all smaller currency in @TheOfficialSBI https://t.co/3GfCSCnB5W",Miscellaneous
@KotakBankLtd @vishalgondal @udaykotak @RBI very nice Thane branch khopat is not too freindly,Displeasure
Thanks @HDFCBank_Cares for the facilities. Got the lower denominations as well. #demonetisation #IndiaFightsBlackMoney,Compliment
Worst bank ever @TheOfficialSBI  #worst #SBI,Displeasure
@TheOfficialSBI it's good to hear. But sad thing is to know that practically it's not done by you.  #Hyderabad,Displeasure
@bankofbaroda i have called cust care now but he was not talking and was very rude,Displeasure
Prime minister sir kindly make provision for those who cannot write to exchange 500 and 1000 in banks @narendramodi @RBI @TheOfficialSBI,Displeasure
"RT @rajeevdubey: Dear #banks, Stop bombarding with worthless SMS's. Do ur job instead. Replenish ATMs fast enuf. @TheOfficialSBI @ICICIBank",Displeasure
