"RT @vish107: @Raminations @IDFC_Bank

thanks for the feedback will shift my account from HDFC @HDFCBank_Cares",Miscellaneous
@TheOfficialSBI many times requested BM FOR  NET BANKING MY SAV.AC 75063575854 purvanchal bank sponsored bank .till date no RESULT VERY BAD,Displeasure
"@ankitnair086 @TheOfficialSBI SBI, so this is status of above ticket.Ticket Number: IB251626440333. Product/Services: Pre Login Complaints",Miscellaneous
"@HDFCBank_Cares  , Hi Team, ATM is still not working , Please do something quick .
I have checked ATM @ noida sector 126",Displeasure
@ankitnair086 @TheOfficialSBI (3) Complaint Status/Resolution :Closed,Miscellaneous
"@ICICIBank_Care so much for customer service, charges incurred for your fault and then claim it is irreversible. Expected better",Displeasure
"Just found out today that @KotakBankLtd pvr offer is subject to ""alloted seats"", didn't mention anything when they were selling it",Displeasure
@AxisBank disabled International Usage mode of my DebitCard w/o any pre/post notification! Nw I'm unable2activate i https://t.co/O2iFBITak9,Miscellaneous
@RBI @FinMinIndia @PMOIndia @HDFCBank_Cares @KotakBankLtd @udaykotak customers who hv bnkng business with u.. Let others suffer.. #kotakway,Miscellaneous
@TheOfficialSBI @SushmaSwaraj 1)I don't have an NRO account. No family member is going Inida either. Is there any way to convert this money?,Miscellaneous
@TheOfficialSBI Can you confirm this news? It is serious lapse. https://t.co/wrjdLlNSGj,Miscellaneous
@AxisBank @AxisBankSupport the link is not opening.,Miscellaneous
All cash depositing machine at @ICICIBank in Sangli are always not working. @ICICIBank_Care and the rude people are not ready to Help.,Displeasure
"Bank of Baroda, Gandhi Nagar branch, Delhi is closed after 5pm on second consecutive day. Need more measures. @RBI @bankofbaroda",Displeasure
"@bankofbaroda Colaba Branch, Mumbai
Let me know when can I be there and get it done.",Miscellaneous
@ICICIBank_Care Still getting calls for credit cards after lodging an official complaint 4 months back! Please revise your sales strategy,Miscellaneous
@AxisBank  @AxisBankSupport Why am I unable to use my debit card at such a crucial time?Customer care say there's a technical error. Fix it,Displeasure
"Got a call from 08800157165 pretending to be SBI employee and requested for CC#, expiry date and OTP. @TheOfficialSBI @Cybercellindia",Miscellaneous
Please open ATMs for us  to Use @TheOfficialSBI,Displeasure
@TheOfficialSBI why cant sbi have 3 separate lines to ease out things https://t.co/YcLmf4ovHU,Displeasure
@HDFC_Bank @HDFCBank_Cares Please extend hours of operation when people start flooding over 4 exchanging currency. Small Effort Many gains,Miscellaneous
